/home/ramz53/python/ball-detector/dataset/ball/8b731d07e1b4aa68.jpg,73.68204,72.96,593.940898,592.64,Ball
/home/ramz53/python/ball-detector/dataset/ball/3819e91defdeb304.jpg,100.47974400000001,312.32,490.88025600000003,704.64,Ball
/home/ramz53/python/ball-detector/dataset/ball/f1b58b78ae876183.jpg,419.84,631.742899,448.64,656.730454,Ball
/home/ramz53/python/ball-detector/dataset/ball/32568421a6b8eee4.jpg,286.08,313.599744,313.6,345.6,Ball
/home/ramz53/python/ball-detector/dataset/ball/32568421a6b8eee4.jpg,399.36,318.080256,424.96,341.76,Ball
/home/ramz53/python/ball-detector/dataset/ball/4bb0adf53afdae8c.jpg,299.52,134.39999999999998,723.2,565.760256,Ball
/home/ramz53/python/ball-detector/dataset/ball/e64d92afd186e358.jpg,0.0,508.19012100000003,62.08,630.437112,Ball
/home/ramz53/python/ball-detector/dataset/ball/e64d92afd186e358.jpg,14.72,495.389364,113.28,601.635579,Ball
/home/ramz53/python/ball-detector/dataset/ball/e64d92afd186e358.jpg,47.36,478.108308,145.92,574.113645,Ball
/home/ramz53/python/ball-detector/dataset/ball/5587bd4cba43f8c4.jpg,424.143,387.755008,499.27299999999997,459.435008,Ball
/home/ramz53/python/ball-detector/dataset/ball/5587bd4cba43f8c4.jpg,613.3340000000001,440.32,667.2909999999999,492.884992,Ball
/home/ramz53/python/ball-detector/dataset/ball/daed7a1ee9199af6.jpg,666.88,743.64851,834.56,926.04083,Ball
/home/ramz53/python/ball-detector/dataset/ball/b421bc5101c71993.jpg,766.976,153.598504,927.744,319.484178,Ball
/home/ramz53/python/ball-detector/dataset/ball/917e527e0cebe97b.jpg,99.2,748.8,135.999488,792.000512,Ball
/home/ramz53/python/ball-detector/dataset/ball/917e527e0cebe97b.jpg,148.800512,768.0,187.199488,809.6,Ball
/home/ramz53/python/ball-detector/dataset/ball/917e527e0cebe97b.jpg,188.8,617.6,217.6,644.799488,Ball
/home/ramz53/python/ball-detector/dataset/ball/917e527e0cebe97b.jpg,361.6,800.0,406.4,849.599488,Ball
/home/ramz53/python/ball-detector/dataset/ball/917e527e0cebe97b.jpg,470.4,761.6,513.599488,800.0,Ball
/home/ramz53/python/ball-detector/dataset/ball/917e527e0cebe97b.jpg,630.4,596.799488,660.799488,620.8,Ball
/home/ramz53/python/ball-detector/dataset/ball/6d32463972dd252f.jpg,329.044992,367.36591200000004,423.936,467.05992,Ball
/home/ramz53/python/ball-detector/dataset/ball/833a7ac1d1805156.jpg,555.52,453.33242099999995,685.44,593.558033,Ball
/home/ramz53/python/ball-detector/dataset/ball/833a7ac1d1805156.jpg,588.8,495.592047,746.24,649.263624,Ball
/home/ramz53/python/ball-detector/dataset/ball/833a7ac1d1805156.jpg,643.2,544.894944,819.2,734.423453,Ball
/home/ramz53/python/ball-detector/dataset/ball/cdbcfb33292cdce8.jpg,297.6,116.8,472.000512,300.79999999999995,Ball
/home/ramz53/python/ball-detector/dataset/ball/3d8fa9d4e1b4bd0f.jpg,222.74436400000002,145.845248,485.520424,432.401408,Ball
/home/ramz53/python/ball-detector/dataset/ball/1744c6aa4725709e.jpg,590.72,392.757101,705.92,477.971596,Ball
/home/ramz53/python/ball-detector/dataset/ball/0164fca4974027e0.jpg,745.6,455.25455999999997,819.2,528.88904,Ball
/home/ramz53/python/ball-detector/dataset/ball/01bd040ab1e923d6.jpg,589.721488,135.68,643.5077759999999,216.32,Ball
/home/ramz53/python/ball-detector/dataset/ball/2e695c0d0eaf8e89.jpg,0.0,557.176832,148.9152,754.614272,Ball
/home/ramz53/python/ball-detector/dataset/ball/d03d21d6e0c4183e.jpg,394.038409,94.08,476.049634,181.12,Ball
/home/ramz53/python/ball-detector/dataset/ball/b8d605fbeab1f701.jpg,120.32,50.559744,844.16,755.840256,Ball
/home/ramz53/python/ball-detector/dataset/ball/f70137c1f38f3e00.jpg,613.999616,348.000128,643.999744,376.000128,Ball
/home/ramz53/python/ball-detector/dataset/ball/a28ec9a0dc45c2ae.jpg,324.48,60.800256000000005,989.44,684.800256,Ball
/home/ramz53/python/ball-detector/dataset/ball/8b182674dca7fdc4.jpg,513.34042,487.999488,722.8342,683.200512,Ball
/home/ramz53/python/ball-detector/dataset/ball/5ee57fbfac851460.jpg,203.105759,660.48,465.79848699999997,940.8,Ball
/home/ramz53/python/ball-detector/dataset/ball/79bcaf67a7fc2d6e.jpg,416.768,463.87199999999996,453.632,496.640256,Ball
/home/ramz53/python/ball-detector/dataset/ball/6276a6f7fc99ba76.jpg,864.64,451.01120000000003,902.4,486.2464,Ball
/home/ramz53/python/ball-detector/dataset/ball/0d9c6dd4409d6f2d.jpg,35.826307,501.12,262.940227,714.24,Ball
/home/ramz53/python/ball-detector/dataset/ball/c10dad6362480d21.jpg,43.033564,591.872,350.416955,933.888,Ball
/home/ramz53/python/ball-detector/dataset/ball/c10dad6362480d21.jpg,368.859911,636.928,715.178695,966.656,Ball
/home/ramz53/python/ball-detector/dataset/ball/9818eea9d58eccc4.jpg,367.46688,270.72,475.65851999999995,384.0,Ball
/home/ramz53/python/ball-detector/dataset/ball/8e56e7c74a6922a6.jpg,588.8,506.40018,607.200256,526.40016,Ball
/home/ramz53/python/ball-detector/dataset/ball/3e3673a9fad0ee6e.jpg,325.460648,29.696,617.146472,309.248,Ball
/home/ramz53/python/ball-detector/dataset/ball/0207cab132542ada.jpg,631.04,120.96000000000001,647.04,135.03974399999998,Ball
/home/ramz53/python/ball-detector/dataset/ball/ceed63d021ebede8.jpg,597.12,453.270114,693.12,549.301764,Ball
/home/ramz53/python/ball-detector/dataset/ball/ceed63d021ebede8.jpg,903.04,340.592736,947.84,386.687928,Ball
/home/ramz53/python/ball-detector/dataset/ball/279b2f31a021274e.jpg,33.28,608.036652,72.32,645.197999,Ball
/home/ramz53/python/ball-detector/dataset/ball/279b2f31a021274e.jpg,124.8,571.515959,159.36,602.910737,Ball
/home/ramz53/python/ball-detector/dataset/ball/279b2f31a021274e.jpg,208.64,391.475793,225.92,404.289556,Ball
/home/ramz53/python/ball-detector/dataset/ball/279b2f31a021274e.jpg,234.88,391.475793,250.88,404.289556,Ball
/home/ramz53/python/ball-detector/dataset/ball/279b2f31a021274e.jpg,389.76,496.552611,417.28,526.666081,Ball
/home/ramz53/python/ball-detector/dataset/ball/279b2f31a021274e.jpg,405.76,362.643631,418.56,372.894778,Ball
/home/ramz53/python/ball-detector/dataset/ball/279b2f31a021274e.jpg,424.32,388.912494,439.68,403.00824800000004,Ball
